sID,trialNumber,response_times,correct_order,click_order,response_correct
238,9,"[0.5812998999999763, 1.1302992999999333, 1.9142904000000271, 2.363643800000318]","[8, 1, 3, 0]","[8, 1, 3, 0]",True
238,10,"[0.5640605999997206, 0.9469920000001366, 2.4650683999998364, 3.3476419999997233, 3.8814202000003206]","[5, 2, 6, 4, 7]","[5, 2, 6, 4, 7]",True
238,11,"[0.7634645999996792, 1.3149428999995507, 1.965100700000221, 2.231178400000317, 2.9979997000000367]","[0, 4, 5, 5, 7]","[0, 4, 5, 5, 7]",True
238,12,"[0.9312625000002299, 1.4983370999998442, 2.113620600000104, 2.330302400000619, 2.98077640000065]","[7, 1, 0, 0, 3]","[7, 1, 0, 0, 3]",True
238,13,"[0.5470709000001079, 0.9978666999995767, 1.6985453999996025, 2.2653252999998585, 2.5813544000002366, 3.1971512000000075]","[0, 6, 3, 7, 7, 1]","[0, 6, 3, 7, 7, 1]",True
238,14,"[0.7310244999998758, 1.0309249000001728, 1.730754799999886, 1.9476752000000488, 2.7979820000000473, 3.647643600000265]","[5, 5, 4, 4, 5, 4]","[5, 5, 4, 4, 5, 4]",True
238,15,"[0.9155481999996482, 1.5636508999996295, 2.3145957999995517, 2.964518799999496, 3.6648660999999265, 4.39752099999987]","[6, 1, 5, 4, 6, 2]","[6, 1, 5, 4, 6, 2]",True
238,16,"[0.6976771999998164, 1.330978199999663, 1.9476966000001994, 2.5476130999995803, 3.2481358999993972, 3.830966699999408, 4.514520199999424]","[7, 3, 6, 2, 8, 1, 3]","[7, 3, 6, 2, 8, 1, 3]",True
238,17,"[0.7147712000005413, 1.3807350000006409, 1.8306204000000434, 2.214697800000067, 2.597298900000169, 3.1306318000006286, 3.5978877000006833]","[5, 4, 3, 8, 0, 2, 6]","[5, 4, 3, 8, 0, 2, 6]",True
238,18,"[0.6320026000003054, 1.2807781000001341, 4.048669200000404, 4.615044300000591, 5.382418199999847, 6.148353999999927, 6.765273200000593]","[3, 8, 3, 3, 7, 6, 5]","[8, 3, 8, 8, 7, 5, 6]",False
238,19,"[0.9479503000002296, 1.8475818999995681, 2.6140966000002663, 3.497295000000122, 4.215905099999873, 5.147963899999922, 5.7817041999996945, 6.631579699999747]","[3, 6, 3, 1, 6, 4, 5, 8]","[6, 3, 3, 1, 6, 4, 7, 5]",False
238,20,"[1.2140412999997352, 1.8980014999997366, 2.5986777999996775, 4.948115399999551, 6.1810568000000785, 6.798208799999884, 7.265515600000072, 7.931371099999524]","[4, 6, 5, 6, 1, 0, 6, 1]","[4, 6, 5, 6, 2, 0, 7, 1]",False
238,21,"[0.646710100000746, 1.4140637000000424, 1.681001500000093, 2.331067900000562, 3.0654442000004565, 3.530708300000697, 3.9809339000003092, 4.580662900000789]","[0, 4, 4, 6, 8, 2, 1, 0]","[0, 4, 4, 6, 8, 2, 1, 0]",True
238,22,"[0.6968340999992506, 1.2811948999997185, 1.8987184999996316, 4.2638694999996005, 5.43154979999963, 6.264970399999584, 7.514944999999898, 9.282547199999499, 10.449531499999466]","[8, 3, 0, 6, 6, 5, 3, 7, 3]","[0, 8, 3, 0, 6, 6, 2, 7, 8]",False
238,23,"[1.3806425000002491, 2.063810200000262, 2.2475610999999844, 2.8144185000001016, 3.331271099999867, 3.747705499999938, 4.180843299999651, 4.831259599999612, 5.298716799999966]","[1, 2, 2, 6, 0, 4, 7, 5, 8]","[1, 2, 2, 6, 7, 4, 0, 5, 8]",False
238,24,"[0.9976292000001195, 5.831252500000119, 7.1476252000002205, 8.131665900000371, 8.682476900000438, 9.5157521000001, 10.365560899999764, 10.814775099999679, 11.282599199999822]","[3, 6, 5, 0, 4, 8, 8, 1, 4]","[6, 3, 0, 4, 7, 6, 5, 0, 8]",False
243,1,"[1.5811402999997881, 2.7817865999995774]","[1, 6]","[1, 6]",True
243,2,"[1.548345899999731, 2.5809588000001895]","[5, 4]","[5, 4]",True
243,3,"[1.4974068000001353, 2.3483595999996396]","[4, 8]","[4, 8]",True
243,4,"[1.365648500000134, 2.3314995000000636, 3.2640707999998995]","[5, 6, 2]","[5, 6, 2]",True
243,5,"[1.8973858999997901, 3.9641646000000037, 4.947493499999837]","[1, 2, 1]","[1, 2, 1]",True
243,6,"[1.6312935000005382, 2.4979683999999907, 2.9989408000001276]","[6, 7, 7]","[6, 7, 7]",True
243,7,"[0.7648122999999032, 1.4807283999998617, 2.131426800000554, 2.6980297000000064]","[8, 4, 7, 7]","[8, 4, 7, 7]",True
243,8,"[1.7468675000000076, 2.7814272000005076, 3.5142043000005287, 4.364948200000072]","[0, 6, 2, 6]","[0, 6, 2, 6]",True
243,9,"[0.9812640000000101, 1.6813690999997561, 2.8144553000001906, 3.831110900000567]","[8, 8, 5, 4]","[8, 8, 5, 4]",True
243,10,"[0.6807144999993398, 1.4472968000000037, 2.1146214999998847, 2.8979013999996823, 3.6149055999994744]","[4, 3, 7, 6, 8]","[4, 3, 7, 6, 8]",True
243,11,"[1.2972967000005156, 1.8645360000000437, 2.3815144999998665, 3.131245300000046, 4.281587600000421]","[3, 7, 7, 6, 8]","[3, 7, 7, 6, 8]",True
243,12,"[1.1307341000001543, 2.014158999999381, 2.8810286999996606, 3.6810146999996505, 4.315172799999345]","[5, 4, 5, 4, 8]","[5, 4, 5, 4, 8]",True
243,13,"[1.2970557999997254, 2.047016999999869, 2.648264599999493, 3.414375199999995, 4.047164699999485, 4.831528999999136]","[2, 1, 7, 5, 0, 4]","[2, 1, 7, 5, 0, 4]",True
243,14,"[1.963627500000257, 2.9309315000000424, 3.5494206000003032, 4.080801099999917, 4.931462000000465, 5.598240199999964]","[0, 4, 8, 2, 6, 3]","[0, 4, 8, 2, 6, 3]",True
243,15,"[3.7480374000006123, 4.298366900000474, 5.031264300000657, 5.748880000000099, 6.314575300000797, 6.915091200000461]","[3, 4, 2, 6, 3, 6]","[4, 6, 2, 6, 3, 6]",False
243,16,"[1.597020999999586, 3.932019699999728, 4.664898099999846, 5.698232099999586, 6.248163000000204, 6.965094899999713, 9.031929300000229]","[1, 8, 7, 6, 3, 6, 3]","[1, 8, 7, 6, 3, 6, 3]",True
243,17,"[1.048077899999953, 1.6142095999994126, 2.6148519999997006, 3.264800999999352, 3.781253999999535, 4.448492299999998, 4.814708500000052]","[7, 5, 6, 8, 3, 7, 3]","[7, 5, 6, 8, 3, 8, 3]",False
243,18,"[0.848002799999449, 1.7804670999994414, 2.3474546999996164, 2.9978372999994463, 3.2977577999999994, 4.33200399999987, 5.014903899999808]","[7, 0, 1, 5, 5, 8, 7]","[7, 0, 1, 5, 5, 8, 7]",True
243,19,"[1.1140481000002183, 1.7317596000002595, 2.4141497999999046, 3.081489099999999, 4.1485035000005155, 4.7809275999998135, 5.331766000000243, 5.814881899999818]","[4, 7, 1, 5, 0, 7, 0, 3]","[4, 7, 1, 5, 7, 0, 7, 3]",False
243,20,"[3.3471644999999626, 4.847889799999393, 5.347815299999638, 6.082512500000121, 6.315229400000135, 6.831355199999962, 7.298372799999925, 7.782039199999417]","[0, 3, 2, 4, 3, 3, 7, 7]","[0, 4, 2, 7, 7, 3, 3, 7]",False
243,21,"[0.7138219999997091, 1.131345599999804, 1.6643141999993531, 2.497040299999753, 3.26477259999956, 3.864046199999393, 4.547375299999658, 4.880755399999543]","[3, 7, 6, 1, 5, 2, 1, 1]","[3, 7, 6, 1, 5, 2, 1, 1]",True
243,22,"[0.6643377000000328, 1.1320275000007314, 1.7814309000004869, 2.3141269000007014, 3.1637648000005356, 3.681600000000799, 4.147293300000456, 4.414115600000514, 4.847597400000268]","[3, 8, 3, 0, 5, 0, 1, 7, 0]","[3, 8, 3, 3, 0, 5, 0, 0, 1]",False
243,23,"[1.2143008000002737, 1.6813622999998188, 1.9328683000003366, 2.3805576000004294, 4.13150829999995, 4.84832920000008, 5.731103900000562, 6.398070899999766, 9.3661546000003]","[6, 8, 8, 2, 2, 0, 3, 6, 1]","[6, 8, 8, 2, 0, 6, 3, 1, 3]",False
243,24,"[1.3807665999993333, 2.4473277999995844, 2.982108000000153, 3.5647947999996177, 4.081235900000138, 4.5982852999995885, 5.350121200000103, 5.681959199999255, 6.8649116999995385]","[4, 2, 7, 6, 4, 1, 7, 2, 1]","[4, 2, 7, 6, 4, 1, 7, 7, 2]",False
244,1,"[1.8479310000000169, 3.181045700000027]","[7, 4]","[7, 4]",True
244,2,"[1.1137611000000334, 1.714660600000002]","[0, 5]","[0, 5]",True
244,3,"[0.9643086999999468, 1.89771989999997]","[4, 6]","[4, 6]",True
244,4,"[0.9141574000000219, 1.6968547000000171, 2.4646069000000352]","[5, 0, 4]","[5, 0, 4]",True
244,5,"[0.8805247000000236, 1.6647643999999673, 2.6653142000000116]","[1, 8, 7]","[1, 8, 7]",True
244,6,"[1.8310915000000705, 2.498353400000042, 3.0648386999999957]","[5, 8, 4]","[5, 8, 4]",True
244,7,"[0.9478493000000299, 1.447950999999989, 2.2641263000000436, 3.031662200000028]","[7, 7, 3, 7]","[7, 7, 3, 7]",True
244,8,"[0.6645043999999416, 1.1974674999999024, 2.097674999999981, 2.6824625999998943]","[8, 3, 5, 8]","[8, 3, 5, 8]",True
244,9,"[0.8466986999999335, 1.3816128999999364, 1.9142745999999988, 2.7478741999999556]","[0, 8, 4, 7]","[0, 8, 4, 7]",True
244,10,"[0.7636978000000454, 1.5975391000000627, 2.0148639999999887, 2.5636822000000166, 3.3308723999999756]","[2, 5, 6, 0, 2]","[2, 5, 6, 0, 2]",True
244,11,"[0.7308824000000413, 1.314497000000074, 1.8136338000000478, 2.4805617000000666, 3.1145413000000417]","[5, 5, 0, 1, 5]","[5, 5, 0, 1, 5]",True
244,12,"[0.9302447999999686, 1.58063889999994, 2.39807959999996, 3.2477779999999257, 3.847377100000017]","[1, 2, 8, 5, 0]","[1, 2, 8, 5, 0]",True
244,13,"[0.9643747000000076, 1.880792499999984, 2.2469274999999698, 2.7643977000000177, 3.4643545999999787, 4.148060399999963]","[7, 4, 0, 4, 2, 5]","[7, 4, 0, 4, 2, 5]",True
244,14,"[1.0315208999999186, 1.7146505999999135, 2.4478184999999257, 3.147511599999916, 3.6478376000000026, 11.215906299999915]","[6, 7, 6, 3, 5, 5]","[6, 7, 6, 3, 5, 8]",False
244,15,"[1.6633580999999822, 1.8966023999998924, 2.481164299999932, 2.831588399999987, 3.514206799999897, 4.015731599999981]","[0, 0, 8, 6, 3, 5]","[0, 0, 8, 6, 3, 5]",True
244,16,"[0.8803550000000087, 2.46412399999997, 3.8981754000000137, 6.08188819999998, 6.74800909999999, 7.4815710999999965, 10.449135299999966]","[0, 2, 4, 2, 8, 2, 4]","[0, 2, 4, 8, 2, 4, 8]",False
244,17,"[2.1813058000000183, 3.5140433000000257, 4.280921700000022, 4.8647799000000305, 5.232031900000038, 5.681584100000009, 7.9317530000000716]","[3, 6, 2, 0, 4, 8, 3]","[6, 2, 0, 4, 8, 3, 3]",False
244,18,"[1.4812524999999823, 2.1139267999999447, 2.3972603999999365, 3.3810214999999744, 3.6310548000000153, 4.280864899999983, 4.881348499999945]","[8, 2, 2, 4, 4, 2, 5]","[8, 2, 2, 4, 4, 2, 5]",True
244,19,"[1.9646864999999707, 2.4472937000000456, 3.1977920000000495, 4.098206600000026, 4.8317425000000185, 5.233030099999951, 5.714249500000051, 7.097775899999988]","[4, 1, 8, 1, 4, 5, 6, 1]","[8, 1, 4, 1, 5, 6, 1, 1]",False
244,20,"[3.148227800000086, 4.247987200000011, 5.815238200000067, 6.181597500000066, 6.697900900000036, 7.298333100000036, 8.03194880000001, 9.332267900000033]","[7, 0, 6, 5, 4, 2, 0, 8]","[7, 4, 6, 5, 0, 2, 4, 7]",False
244,21,"[1.7973382999999785, 2.447699899999975, 2.8303538000000117, 3.365020800000025, 3.8978488999999854, 5.797786599999995, 6.265529199999946, 6.714381199999934]","[3, 5, 0, 4, 3, 2, 8, 1]","[3, 5, 0, 4, 3, 2, 8, 1]",True
244,22,"[0.9808067999999821, 1.7641512999999804, 1.8976964000000862, 4.114000600000054, 4.581657000000064, 6.03137920000006, 6.71477230000005, 7.115458200000035, 8.74859140000001]","[5, 4, 4, 0, 8, 4, 1, 6, 1]","[5, 4, 4, 0, 8, 4, 1, 6, 6]",False
244,23,"[0.8642768999999362, 1.6642852999999604, 2.180855099999917, 2.8144708999999466, 2.9640039999999317, 8.831001699999888, 10.1992919999999, 10.881938699999978, 11.316002199999957]","[7, 4, 5, 1, 1, 0, 5, 7, 8]","[7, 4, 5, 1, 1, 0, 7, 4, 8]",False
244,24,"[2.56445599999995, 4.397424499999943, 5.697651399999927, 5.847345599999926, 6.582132599999909, 7.281236400000012, 8.098139099999912, 9.015781399999923, 10.748504599999933]","[0, 6, 2, 0, 0, 7, 1, 2, 3]","[6, 1, 0, 0, 7, 2, 3, 3, 3]",False
245,1,"[1.6805433000000107, 2.3476565999999934]","[1, 2]","[1, 2]",True
245,2,"[1.8643294999999966, 2.5980609000000072]","[1, 3]","[1, 3]",True
245,3,"[1.164683000000025, 2.0807379999999966]","[7, 2]","[7, 2]",True
245,4,"[0.9811333999999761, 1.8315112999999883, 2.5315758999999503]","[6, 8, 8]","[6, 8, 8]",True
245,5,"[1.1976003000000333, 1.9643085000000156, 2.7477228000000196]","[2, 5, 1]","[2, 5, 1]",True
245,6,"[0.9149221000000125, 1.6973281000000497, 2.230676600000038]","[8, 0, 2]","[8, 0, 2]",True
245,7,"[1.0979233999999565, 1.8639480999999591, 2.6651584999999614, 3.430933799999991]","[5, 1, 0, 4]","[5, 1, 0, 4]",True
245,8,"[1.2306769000000486, 1.897157600000014, 2.7313871000000063, 3.631529300000011]","[2, 0, 7, 8]","[2, 0, 7, 8]",True
245,9,"[1.448265499999934, 2.247148100000004, 2.864090199999964, 3.44728049999992]","[8, 0, 2, 0]","[8, 0, 2, 0]",True
245,10,"[1.5476807000000008, 2.1638724000000593, 2.714798000000087, 3.447624000000019, 4.048153100000036]","[2, 0, 3, 4, 6]","[2, 0, 3, 4, 6]",True
245,11,"[1.0976452999999537, 2.0318946999999525, 2.6806786999999304, 3.4811227000000144, 4.014336500000013]","[2, 6, 2, 6, 5]","[2, 6, 2, 6, 5]",True
245,12,"[0.9977398999999423, 1.6475641999999198, 2.4810964999999214, 3.0813942999999426, 3.847492999999986]","[5, 4, 3, 6, 1]","[5, 4, 3, 6, 1]",True
245,13,"[1.1477434999999332, 1.88087280000002, 2.6816257000000405, 3.8641715999999633, 4.414053599999988, 4.881151599999953]","[3, 1, 8, 1, 3, 5]","[3, 1, 8, 1, 3, 5]",True
245,14,"[1.0643016000000216, 2.2321922999999515, 3.0642562000000453, 3.6976690999999846, 4.181028999999967, 4.797748899999988]","[4, 7, 4, 5, 5, 4]","[4, 7, 4, 5, 5, 4]",True
245,15,"[2.280578799999944, 2.8313296000000037, 3.548124400000006, 4.19737449999991, 4.797864000000004, 5.297367099999974]","[1, 5, 7, 1, 4, 0]","[1, 5, 7, 1, 4, 0]",True
245,16,"[0.780541400000061, 1.3814926000000014, 2.0644181999999773, 2.7980320000000347, 3.397475200000031, 4.031011700000022, 4.697671700000001]","[0, 5, 1, 6, 3, 4, 4]","[0, 5, 1, 6, 3, 4, 4]",True
245,17,"[0.998036500000012, 1.6314151000000265, 2.1978033000000323, 2.6807181000000355, 3.4480896999999686, 4.147220299999958, 4.7807061999999405]","[6, 5, 4, 2, 7, 1, 0]","[5, 6, 4, 2, 7, 1, 0]",False
245,18,"[0.8145084999999881, 1.6474329999999782, 3.1807066999999734, 3.947566600000073, 5.631347300000016, 6.2976578000000245, 6.6970660000000635]","[6, 0, 2, 4, 8, 6, 0]","[6, 0, 2, 4, 8, 6, 0]",True
245,19,"[2.5815503000000035, 3.747798200000034, 4.397440800000027, 5.097879799999987, 6.647333099999969, 7.164357300000006, 7.74784109999996, 8.197242999999958]","[7, 7, 3, 8, 2, 4, 6, 1]","[7, 7, 3, 8, 2, 4, 6, 1]",True
245,20,"[1.2648262999999815, 3.131065499999977, 4.314617799999951, 5.047936399999912, 5.647667799999908, 6.36419879999994, 7.164071400000012, 7.7308572999999114]","[2, 7, 2, 6, 5, 5, 1, 3]","[7, 2, 6, 5, 5, 2, 1, 3]",False
245,21,"[2.2475515999999516, 2.8805926, 3.297216599999956, 3.8809188000000177, 4.531139800000005, 5.114868699999988, 5.814382599999931, 6.8811099999999215]","[0, 1, 1, 2, 4, 8, 2, 6]","[0, 1, 1, 2, 4, 8, 6, 6]",False
245,22,"[0.6472765000000891, 1.0643211000000292, 1.7484622000000627, 2.5475824000000102, 3.0646595000000616, 3.4639307000001054, 4.1141444000001, 4.880757100000096, 5.364132400000017]","[0, 2, 7, 4, 6, 3, 1, 4, 3]","[0, 2, 7, 4, 6, 0, 1, 3, 0]",False
245,23,"[1.9310912000000826, 2.597613000000024, 3.281339600000024, 3.79744160000007, 4.297597900000028, 4.914630700000089, 5.447885600000063, 5.947549600000002, 8.397198700000104]","[5, 3, 6, 3, 5, 4, 5, 8, 2]","[5, 3, 6, 3, 5, 4, 8, 2, 2]",False
245,24,"[1.0146327999999585, 1.6811027999999624, 2.414499800000044, 3.014417999999978, 3.6139620999999806, 4.148560599999996, 4.680916400000001, 8.081515500000023, 8.64786730000003]","[8, 6, 4, 6, 2, 8, 5, 2, 8]","[8, 6, 4, 6, 2, 8, 5, 2, 8]",True
245,25,"[1.7152723000000378, 2.0645839000000024, 2.847828100000015, 3.2978795999999875, 3.9138858000000027, 4.53191680000009, 5.11385949999999, 7.081311000000028, 7.680624400000056, 8.23044809999999]","[7, 7, 4, 5, 1, 5, 1, 4, 7, 2]","[7, 7, 4, 5, 1, 5, 1, 7, 2, 0]",False
245,26,"[0.5640179999999191, 1.1316630000000032, 1.797734300000002, 2.5476072999999815, 3.214672500000006, 4.6142088000000285, 5.064726899999982, 5.647260200000005, 6.081172199999969, 6.6471012999999175]","[6, 0, 7, 4, 7, 8, 2, 6, 2, 7]","[0, 7, 6, 2, 8, 3, 7, 0, 4, 0]",False
245,27,"[1.5647272999999586, 2.180747600000018, 2.897608699999978, 3.531392299999993, 4.2148359000000255, 4.831216799999993, 5.3480326000000105, 5.864347599999974, 6.4980183000000125, 7.147625800000014]","[7, 0, 1, 7, 2, 8, 7, 3, 7, 0]","[7, 0, 1, 7, 8, 5, 7, 3, 7, 3]",False
246,1,"[2.581054899999799, 3.164535899999464]","[5, 5]","[5, 5]",True
246,2,"[1.3308921000007103, 1.9307957000000897]","[5, 1]","[5, 1]",True
246,3,"[1.164633699998376, 2.081335599999875]","[6, 8]","[6, 8]",True
246,4,"[1.6482919000009133, 2.1146637000001647, 2.7638205000002927]","[8, 8, 1]","[8, 8, 1]",True
246,5,"[1.247208100001444, 2.197401700001137, 3.0973684000000503]","[2, 3, 2]","[2, 3, 2]",True
246,6,"[0.8135232999993605, 1.5485574999984237, 2.464030199998888]","[1, 8, 0]","[1, 8, 0]",True
246,7,"[1.0815155000000232, 2.064428899999257, 3.39830769999935, 4.1144855999991705]","[7, 6, 8, 1]","[7, 6, 8, 1]",True
246,8,"[0.9806819000004907, 1.6470028999992792, 2.4648610999993252, 3.1315051000001404]","[2, 0, 8, 7]","[2, 0, 8, 7]",True
246,9,"[0.8809435999992274, 1.530363199999556, 2.348637499999313, 3.215211199998521]","[6, 0, 8, 7]","[6, 0, 8, 7]",True
246,10,"[0.8477977000002284, 1.747870499999408, 2.5650478999996267, 3.2471310000000813, 3.647455500000433]","[6, 5, 7, 0, 0]","[6, 5, 7, 0, 0]",True
246,11,"[0.9485657999994146, 1.2480726999983744, 1.9305587999988347, 3.014189299999998, 3.8138543999994]","[7, 7, 0, 2, 0]","[7, 7, 0, 2, 0]",True
246,12,"[0.7473253999996814, 1.51373330000024, 2.2973270999991655, 3.1308618999992177, 3.731890099999873]","[4, 1, 0, 3, 4]","[4, 1, 0, 3, 4]",True
246,13,"[0.6645639999987907, 1.3973958999995375, 2.246913699998913, 2.831372900000133, 3.4480437000001984, 3.982225199999448]","[6, 4, 0, 6, 7, 6]","[6, 4, 0, 6, 7, 6]",True
246,14,"[1.1808435000002646, 1.8819079000004422, 2.68123100000048, 3.4308101999995415, 4.481810299999779, 5.064801200000147]","[2, 8, 6, 2, 3, 5]","[2, 8, 6, 2, 3, 5]",True
246,15,"[0.9636528999999427, 1.6975013999999646, 2.231748100000914, 3.0804626000008284, 3.8312458000000333, 4.447810000001482]","[1, 4, 8, 0, 5, 2]","[1, 4, 8, 0, 5, 2]",True
246,16,"[1.4140920999998343, 2.165023600000495, 3.4317704000004596, 4.231669700000566, 4.998671100000138, 5.748206300000675, 6.3649571999994805]","[3, 7, 8, 6, 7, 5, 3]","[3, 7, 8, 6, 7, 5, 3]",True
246,17,"[0.7471660999999585, 1.3314162000006036, 2.431110499999704, 3.2483286000006046, 4.015512800000579, 4.681298000001334, 5.147794300000896]","[3, 8, 6, 7, 4, 1, 1]","[3, 8, 6, 7, 4, 2, 1]",False
246,18,"[0.846748199999638, 1.9137219000003824, 2.5642937000011443, 3.214004200001, 4.014733500000148, 4.764984200000981, 5.398337700000411]","[0, 1, 5, 2, 7, 6, 2]","[0, 1, 5, 2, 7, 6, 2]",True
246,19,"[0.6301134000004822, 1.0637430000006134, 1.3637403000011545, 2.131803199999922, 2.397989300001427, 3.663792500001364, 4.564467500000319, 5.414876400000139]","[1, 0, 0, 8, 8, 0, 4, 8]","[1, 0, 0, 8, 8, 0, 4, 1]",False
246,20,"[0.9143034000007901, 1.2144877999999153, 1.7975951000007626, 2.19739170000139, 2.9143158000006224, 3.3481714999998076, 3.8650791000000027, 6.048372200000813]","[4, 4, 5, 3, 4, 5, 5, 6]","[4, 4, 5, 3, 4, 5, 6, 6]",False
246,21,"[1.8314236000005621, 3.548280299999533, 4.9483951999991405, 5.581166199999643, 6.281514399999651, 7.297836499999903, 9.032414400000562, 9.53244359999917]","[8, 8, 1, 7, 1, 0, 8, 8]","[8, 8, 7, 1, 0, 1, 8, 8]",False
247,1,"[1.1968216000004759, 1.9478060999990703]","[0, 6]","[0, 6]",True
247,2,"[0.9312029000011535, 1.7136951000011322]","[8, 1]","[8, 1]",True
247,3,"[1.0982910999991873, 1.9139414000001125]","[8, 3]","[8, 3]",True
247,4,"[1.214240700001028, 2.1808501000014076, 3.1313678000005893]","[6, 4, 7]","[6, 4, 7]",True
247,5,"[1.047626699999455, 1.898371600000246, 2.448565699998653]","[3, 8, 8]","[3, 8, 8]",True
247,6,"[1.2313396999998076, 1.6479481999995187, 2.363929499999358]","[7, 7, 2]","[7, 7, 2]",True
247,7,"[0.947367499999018, 1.9644680000001244, 2.948571599999923, 3.8644014000001334]","[4, 6, 8, 2]","[4, 6, 8, 2]",True
247,8,"[5.198119000000588, 5.84890649999943, 6.5822179000006145, 7.3313557999990735]","[2, 7, 4, 2]","[2, 7, 4, 2]",True
247,9,"[1.1643583999994007, 1.8635536999991018, 2.364039899999625, 3.0310120999984065]","[0, 7, 3, 2]","[7, 0, 3, 2]",False
247,10,"[0.6141551000000618, 1.230225999999675, 1.8981222999991587, 2.6982308000006014, 3.497530700000425]","[5, 0, 6, 8, 2]","[5, 0, 6, 8, 2]",True
247,11,"[0.8981081999991147, 1.646805200000017, 2.4820402000004833, 3.098483199999464, 3.830694799999037]","[7, 0, 4, 8, 1]","[7, 0, 4, 8, 1]",True
247,12,"[0.764411400001336, 1.4476327000011224, 2.163695100000041, 2.8312758000010945, 4.064016000000265]","[5, 6, 0, 1, 0]","[5, 6, 0, 1, 0]",True
247,13,"[0.9811098999998649, 1.897324399998979, 2.49936439999874, 3.23125489999984, 3.9493187999996735, 4.5312252000003355]","[7, 0, 8, 6, 8, 4]","[7, 0, 8, 6, 8, 4]",True
247,14,"[1.0805791999991925, 1.6981525999999576, 2.397233399999095, 3.24821829999928, 3.847066399999676, 4.4317589000002044]","[4, 8, 3, 8, 7, 5]","[4, 8, 3, 8, 0, 7]",False
247,15,"[0.8803298999991966, 1.1639218000000255, 1.7490388000005623, 2.3140863999997237, 3.1313246000008803, 3.948077099999864]","[1, 1, 7, 2, 4, 6]","[1, 1, 7, 2, 4, 6]",True
247,16,"[0.5808606000009604, 1.2969014000009338, 1.5805188000013004, 2.3813370000007126, 3.347180600001593, 3.6151524000015343, 4.2819238000010955]","[5, 0, 0, 7, 0, 5, 8]","[5, 0, 0, 7, 0, 0, 8]",False
247,17,"[1.0977777000007336, 1.8155330999998114, 3.098402100000385, 3.814873699999225, 4.464351900000111, 5.264626700000008, 8.331659100000252]","[4, 3, 8, 7, 5, 3, 4]","[4, 3, 7, 5, 3, 4, 4]",False
247,18,"[1.8302552999994077, 2.564417300000059, 3.1812826999994286, 3.8651590999998007, 4.431884199999331, 5.247638900000311, 5.8476145999993605]","[0, 6, 5, 4, 8, 2, 1]","[0, 5, 6, 8, 4, 2, 1]",False
249,1,"[1.2643824000006134, 2.1642390000006344]","[6, 3]","[6, 3]",True
249,2,"[1.1304307999998855, 1.664282199999434]","[2, 5]","[2, 5]",True
249,3,"[1.1472755000004327, 2.1145555000002787]","[1, 7]","[1, 7]",True
249,4,"[1.4136091000000306, 2.397376699999768, 9.799031199999263]","[1, 3, 7]","[1, 3, 7]",True
249,5,"[0.8820630999998684, 1.7806024999999863, 2.4476433999998335]","[8, 2, 5]","[8, 2, 5]",True
249,6,"[1.1140060999996422, 1.4805429999996704, 2.6476259000000937]","[1, 1, 2]","[1, 1, 2]",True
249,7,"[0.8810870000006616, 1.5470201000007364, 2.1974253000007593, 2.864837900000566]","[8, 1, 4, 6]","[8, 1, 4, 6]",True
249,8,"[0.8808908000000883, 1.4642606999996133, 2.132510000000366, 2.6480068999999276]","[3, 5, 7, 5]","[3, 5, 7, 5]",True
249,9,"[1.0969033000001218, 2.047401400000126, 2.631142500000351, 2.831413199999588]","[1, 3, 6, 6]","[1, 3, 6, 6]",True
249,10,"[0.8469583999994938, 1.5143412999996144, 1.7652890999997908, 2.547527299999274, 3.598886699999639]","[1, 6, 6, 2, 8]","[1, 6, 6, 2, 8]",True
249,11,"[1.0807678000001033, 1.7145528999999442, 2.8306885000001785, 3.0646802000001117, 3.9979824000001827]","[4, 3, 2, 2, 6]","[4, 3, 2, 2, 6]",True
249,12,"[0.7311737999998513, 1.2810214999999516, 1.4976755999996385, 2.0977532999995674, 2.6476904999999533]","[7, 3, 3, 5, 4]","[7, 3, 3, 5, 4]",True
249,13,"[1.0311139000004914, 1.8311204999999973, 2.5809070000004795, 3.4821355000003678, 4.431116100000509, 5.097708900000725]","[7, 5, 3, 8, 3, 2]","[7, 5, 3, 8, 3, 2]",True
249,14,"[1.3481062999999267, 1.9145466999998462, 2.4976944999998523, 3.2979300999995758, 4.081139400000211, 4.998468099999627]","[6, 4, 3, 6, 2, 8]","[6, 4, 3, 6, 2, 8]",True
249,15,"[1.7305360000000292, 2.6811523000005764, 3.3473169000008056, 4.031515300000137, 4.6975310000007084, 5.214885700000195]","[1, 5, 1, 5, 0, 6]","[1, 5, 1, 5, 0, 6]",True
249,16,"[1.1135792000004585, 1.8814180999997916, 2.464731899999606, 2.7645972999998776, 3.381225600000107, 4.11492410000028, 7.132325599999604]","[0, 6, 8, 6, 6, 5, 7]","[0, 8, 6, 6, 5, 7, 7]",False
249,17,"[1.7142284999999902, 2.3481973999996626, 2.9653637999999773, 3.581060399999842, 4.315009499999178, 4.5650364999992235, 5.031208699999297]","[6, 4, 1, 8, 7, 7, 3]","[4, 6, 8, 1, 7, 7, 3]",False
249,18,"[0.8469014000002062, 1.9309453000005306, 2.5808882999999696, 3.1478806000004624, 3.4484653999998045, 5.498319199999969, 6.548695800000132]","[1, 5, 6, 4, 6, 6, 7]","[1, 5, 4, 6, 6, 7, 6]",False
250,1,"[1.2308579999998983, 1.9979594000005818]","[1, 5]","[1, 5]",True
